ID,AREA,CODSETOR,CODGR,NOMEGR,CODUF,NOMEUF,CODMESO,NOMEMESO,CODMICRO,NOMEMICR,CODRM,NOMERM,CODMUNIC,NOMEMUN,CODDISTR,NOMEDIST,CODSUBD,NOMESUBD,CODBAIRR,NOMEBAIR,SITUACAO,TIPO,REGIAO,ASSPREC,HAB1,HAB2,HAB3,HAB4,HAB5,HAB6,HAB7,HAB8,HAB9,CHE1,CHE2,CHE3,CHE4,CHE5,CHE6,CHE7,V0003,V0004,V0008,V0009,V0010,V0014,V0017,V0018,V0030,V0031,V0036,V0048,V0402,V0494,V0495,V0496,V0497,V0525,V0526,V0527,V0528,V0529,V0580,V0581,V0582,V0583,V0584,V0585,V0586,V0587,V0602,V0603,V0604,V0605,V0611,VAR12,DENSDEMO,ARQUIVO
484,0.14,410690205060240,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205041,NOVO MUNDO,1,0,401,3,1,0,0,1.33,0.33,0,0,3.49,1.66,13.95,2.66,0,31.56,9.37,30.23,1344.88,301,0,0,185,17,3,0,297,292,8,0,301,301,0,2,19,21,8,0,0,0,0,8,,3,13,51,7,5,4,0,26,18,28,19,1051,7469,41CURITI
485,0.06,410690205060241,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205041,NOVO MUNDO,1,0,401,3,0.48,0,1.3,0,0.97,0,0,3.29,1.31,13.53,0.48,0,28.5,9.54,28.02,1115.41,207,0,0,110,44,1,2,207,195,10,0,207,207,0,0,9,19,1,0,0,0,0,6,,2,4,25,7,5,9,1,13,15,17,12,680,10552,41CURITI
486,0.14,410690205060154,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205026,GUAIRA,1,0,401,3,0.35,2.08,0,0,0,0,0,3.1,1.36,12.5,2.43,0,31.6,9.43,36.11,1149.05,288,0,6,134,66,1,0,288,288,0,0,288,288,0,3,8,25,7,0,0,0,0,8,,7,18,32,10,3,8,0,21,33,34,16,893,6244,41CURITI
487,0.09,410690205060197,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205040,LINDOIA,1,0,401,3,0.54,0,0,0.54,3.26,1.09,0,3.49,1.37,10.33,5.43,0.54,54.35,6.69,53.26,622.14,184,0,0,140,1,1,0,183,178,0,2,184,184,0,2,6,11,10,0,0,0,1,11,,8,11,46,9,4,6,0,20,38,27,13,642,6846,41CURITI
818,0.09,410690205060094,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205009,AGUA VERDE,1,0,401,3,0.89,0,0,0,0,0,0,2.7,1.49,19.11,0.89,0,17.33,11.3,14.67,1738.12,225,0,0,107,46,2,0,225,220,5,0,225,225,0,1,10,32,2,0,0,0,0,2,,4,3,18,1,2,6,0,9,14,9,1,607,7014,41CURITI
819,0.12,410690205060156,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205026,GUAIRA,1,0,401,3,0.34,0,1.52,1.02,0.34,0,0,3.17,1.45,17.29,2.71,0,25.42,10.15,26.1,1389.57,295,0,0,156,41,1,3,292,285,9,0,295,295,1,3,9,38,8,0,0,0,0,10,,3,5,38,5,3,6,0,25,19,20,13,936,7749,41CURITI
823,0.06,410690205060073,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205009,AGUA VERDE,1,0,401,3,0,0,0,0,0.39,0.39,0,2.56,1.47,15.23,0,0,16.8,11.45,16.02,1700.06,256,0,0,129,44,0,0,256,255,0,1,256,256,0,1,10,28,0,0,0,0,0,2,,2,0,22,2,1,11,0,12,8,17,4,656,11648,41CURITI
825,0.15,410690205060155,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205026,GUAIRA,1,0,401,3,0.41,0,0,0,0,0,0,3.42,1.48,8.64,2.88,0,44.03,7.91,27.57,1221.33,243,0,0,171,3,1,0,243,240,3,0,243,243,0,0,5,16,7,0,0,0,0,8,,5,20,48,6,6,4,0,18,30,16,3,830,5362,41CURITI
826,0.12,410690205060072,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205009,AGUA VERDE,1,0,401,3,0.84,0,0,0,0,0,0,2.78,1.27,15.03,0.21,0,9.6,12.6,11.06,2233.36,479,0,0,157,227,4,0,479,479,0,0,479,479,0,1,23,48,1,0,0,0,0,3,,0,4,31,3,2,3,0,8,16,20,9,1334,11057,41CURITI
828,0.05,410690205060060,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205009,AGUA VERDE,1,0,401,3,0.87,0,0,0,0,0,0,2.84,2.02,12.17,0,0,8.7,12.63,9.57,2247.1,230,0,0,122,63,2,0,230,230,0,0,230,230,0,1,14,13,0,0,0,0,0,0,,0,0,16,1,1,2,0,3,2,8,9,654,12697,41CURITI
833,0.06,410690205060061,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205009,AGUA VERDE,1,0,401,3,0,0,0,0,0,0,0,2.86,1.86,9.13,0,0,12.03,12.26,9.13,2432.95,241,0,0,146,53,0,0,241,241,0,0,241,241,0,0,7,15,0,0,0,0,0,0,,2,1,16,4,3,3,0,2,4,9,7,690,10864,41CURITI
834,0.11,410690205060059,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205009,AGUA VERDE,1,0,401,3,0.3,0,2.09,0,0.61,0.61,0,2.9,2.05,11.55,0.61,0.3,19.15,11.34,13.98,2423.34,329,1,0,196,43,1,5,329,324,3,2,329,329,0,0,11,27,2,0,0,0,1,4,,6,8,21,8,4,10,0,10,17,12,7,954,8331,41CURITI
835,0.07,410690205060075,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205009,AGUA VERDE,1,0,401,3,1.08,0,0.48,0,0,0,0,2.82,1.82,13.36,0,0,12.64,11.99,6.86,2752.66,277,0,0,143,64,3,1,277,277,0,0,277,277,0,1,13,23,0,0,0,0,0,0,,6,4,15,1,4,3,0,7,3,8,1,782,11766,41CURITI
864,0.15,410690205010175,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205010,BATEL,1,0,401,3,0.36,0,0,0,0,0,0,2.87,2.57,9.61,0,0,11.03,13.04,9.25,4101.87,281,0,0,176,36,1,0,281,281,0,0,281,281,0,1,7,19,0,0,0,0,0,0,,0,2,14,8,0,6,0,3,4,11,8,806,5234,41CURITI
867,0.1,410690205060063,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205009,AGUA VERDE,1,0,401,3,0,0,0.46,0,0,0,0,2.97,2.61,7.75,0.37,0,5.9,13.53,7.75,3841.41,271,1,0,161,57,0,1,271,271,0,0,271,271,0,1,6,14,1,0,0,0,0,1,,1,1,7,3,0,1,0,7,10,2,2,806,7694,41CURITI
869,0.18,410690205060062,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205009,AGUA VERDE,1,0,401,3,0,0,0,0,0,0,0,2.96,2.44,8.72,0.46,0,16.97,12.33,12.84,3270.15,218,1,0,142,41,0,0,218,218,0,0,218,218,0,2,4,13,1,0,0,0,0,0,,2,6,20,1,3,4,0,6,9,6,7,646,3566,41CURITI
871,0.07,410690205060089,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205009,AGUA VERDE,1,0,401,3,0,0,0,0,0,0,0,2.6,2.08,13.81,0.95,0,5.71,12.62,9.52,2136.63,210,0,0,141,24,0,0,210,210,0,0,210,210,0,3,11,15,2,0,0,0,0,1,,0,0,7,0,0,2,2,1,6,3,8,547,7601,41CURITI
872,0.06,410690205060107,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205009,AGUA VERDE,1,0,401,3,0,0,0,0,0.54,0,0,2.67,1.84,15.68,0,0,8.65,11.93,9.19,1781.04,185,0,0,108,11,0,0,185,182,2,0,185,185,0,1,12,16,0,0,0,0,0,1,,1,0,12,1,1,0,0,2,4,5,6,494,7901,41CURITI
875,0.02,410690205060108,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205009,AGUA VERDE,1,0,401,3,0,0,0,0,0,0,0,2.48,1.5,16.67,0,0,13.64,11.8,9.85,2232.17,132,0,0,83,13,0,0,132,132,0,0,132,132,0,0,6,16,0,0,0,0,0,0,,0,1,13,2,0,1,0,2,4,6,1,328,15539,41CURITI
877,0.07,410690205060119,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205009,AGUA VERDE,1,0,401,3,0,0,0,0,0.45,0.45,0,2.83,2.2,9.5,0,0,14.03,12.26,14.03,2508.09,221,1,0,147,21,0,0,221,219,1,1,221,221,0,0,8,13,0,0,0,0,0,0,,1,3,16,3,2,6,0,4,5,8,14,625,8920,41CURITI
878,0.03,410690205010189,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205010,BATEL,1,0,401,3,0,0,0,0,0,0,0,3.4,4.03,3.64,0,0,2.42,13.99,2.42,6214.74,165,0,0,136,17,0,0,165,165,0,0,165,165,0,0,5,1,0,0,0,0,0,1,,0,0,0,1,1,1,0,0,0,2,2,561,16760,41CURITI
880,0.03,410690205060118,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205009,AGUA VERDE,1,0,401,3,0.32,0,0,0,0,0,0,3.35,3.12,2.55,0,0,4.14,14.16,2.23,5133.22,314,0,0,199,54,1,0,314,314,0,0,314,314,0,0,2,6,0,0,0,0,0,0,,0,2,7,1,2,1,0,0,1,3,3,1051,38993,41CURITI
881,0.12,410690205010184,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205010,BATEL,1,0,401,3,0,0,0,0,0,0,0,2.38,2.4,21.26,0,0,5.75,13.93,20.69,3279.96,174,0,0,112,10,0,0,174,173,1,0,174,174,0,8,15,14,0,0,0,0,0,0,,1,2,3,3,1,0,0,3,3,4,26,414,3424,41CURITI
953,0.19,410690205010260,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205013,BOM RETIRO,1,0,401,3,0.42,0,0,0,0,0,0,3.21,2.26,7.98,1.26,0,23.53,11.03,21.85,1966.11,238,0,0,159,8,1,0,238,236,2,0,238,238,0,0,7,12,3,0,0,0,0,5,,1,2,29,6,3,9,0,7,16,18,11,763,4042,41CURITI
974,0.07,410690205010075,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205001,CENTRO,1,0,401,3,0.47,0,0,6.13,0.47,0.47,0.47,2.58,2.24,10.38,0,0,11.32,12.2,12.74,3365.86,212,0,0,139,25,1,0,199,211,0,1,211,212,0,2,10,10,0,0,0,0,0,2,,1,1,11,3,3,3,0,1,10,7,9,547,8060,41CURITI
976,0.1,410690205010183,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205010,BATEL,1,0,401,3,0,0,0,0,0,0,0,2.66,2.44,10.14,0.48,0,8.21,13.13,5.31,3438.04,207,0,0,129,4,0,0,207,207,0,0,207,207,0,0,8,13,1,0,0,0,0,0,,1,2,10,1,0,3,0,1,3,4,3,551,5790,41CURITI
978,0.02,410690205010073,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205001,CENTRO,1,0,401,3,0,0,0,0,0,0,0,2.06,2.33,33,0,0,4,13.6,10,4215.58,100,0,0,58,2,0,0,100,100,0,0,100,100,1,5,16,11,0,0,0,0,0,0,,1,0,2,0,1,0,0,1,3,3,3,206,9596,41CURITI
981,0.05,410690205010076,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205001,CENTRO,1,0,401,3,0,0.51,0,0,0,0,0,2.53,2.17,7.14,0,0,8.67,12.95,11.73,2934.75,196,0,1,117,17,0,0,196,196,0,0,196,196,0,3,4,7,0,0,0,0,0,1,,0,2,9,2,0,3,0,6,3,4,10,495,9274,41CURITI
982,0.06,410690205010074,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205001,CENTRO,1,0,401,3,1.48,0,0,0,0,0,0,2.61,1.9,10.37,0,0,18.52,11.52,2.22,2995.86,135,0,0,84,9,2,0,135,135,0,0,135,135,0,0,8,6,0,0,0,0,0,1,,0,1,17,1,1,2,0,1,1,1,0,353,6132,41CURITI
984,0.09,410690205010251,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205012,MERCES,1,0,401,3,0,0,0,0,0,0,0,2.56,2.33,7.63,1.27,0,15.68,12,18.22,2292.79,236,1,0,143,16,0,0,236,236,0,0,236,236,0,3,4,11,3,0,0,0,0,2,,6,3,10,3,1,7,0,7,9,12,15,605,6875,41CURITI
985,0.08,410690205010238,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205012,MERCES,1,0,401,3,0,0,0,0,0,0,0,2.76,2.37,8.49,1.16,0,12.74,12.48,8.11,2770.5,259,0,0,146,37,0,0,259,258,1,0,259,259,0,1,5,16,3,0,0,0,0,3,,0,1,20,5,1,3,0,5,4,7,5,714,9466,41CURITI
986,0.13,410690205010249,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205012,MERCES,1,0,401,3,0,0,1.46,0,0,0,0,2.71,2.37,13.75,0.37,0,10.78,12.66,11.15,2691.68,269,0,0,175,30,0,3,269,269,0,0,269,269,0,2,16,19,1,0,0,0,0,1,,0,0,25,0,0,3,0,3,10,14,3,728,5821,41CURITI
987,0.08,410690205010248,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205012,MERCES,1,0,401,3,0,0,0.68,0,0,0,0,2.9,1.87,7.46,0.5,0,16.92,11.93,8.46,2837.34,201,1,0,129,19,0,1,201,200,1,0,201,201,1,1,4,9,1,0,0,0,0,1,,0,3,19,4,0,5,0,2,9,4,2,583,7579,41CURITI
988,0.19,410690205010247,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205012,MERCES,1,0,401,3,1.22,0,0,0,2.04,0,0,3.13,2.07,6.12,1.22,0,13.06,11.79,17.96,2380.78,245,0,0,184,10,3,0,245,210,30,0,245,245,0,2,6,7,3,0,0,0,0,2,,5,4,15,2,1,2,0,8,10,17,9,768,4085,41CURITI
989,0.19,410690205010246,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205012,MERCES,1,0,401,3,1.18,0,0,0,0.39,0.39,0,3.34,2.32,3.54,1.97,0,22.83,10.74,21.65,1880.47,254,0,0,181,15,3,0,254,251,2,1,254,254,0,0,1,8,5,0,0,0,0,7,,9,9,15,4,3,7,0,3,22,18,12,848,4361,41CURITI
990,0.11,410690205010250,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205012,MERCES,1,0,401,3,0.62,2.17,0.58,0,0,0,0,2.46,1.88,19.25,0.93,0,9.94,12.26,22.67,1773.73,322,2,7,154,18,2,1,322,316,6,0,322,322,0,7,23,32,3,0,0,0,0,4,,1,4,11,0,4,8,0,8,20,32,13,792,6916,41CURITI
996,0.59,410690205050025,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205031,VISTA ALEGRE,1,0,401,3,0.75,0,1.61,5.6,4.1,0,0,3.77,3.8,2.99,1.12,0,8.96,13.7,6.34,6567.79,268,4,0,220,28,2,4,253,251,6,0,268,268,0,0,2,6,3,0,0,0,0,2,,0,3,11,0,0,6,0,3,4,6,4,1010,1699,41CURITI
997,0.27,410690205050027,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205031,VISTA ALEGRE,1,0,401,3,1.02,0,0.43,4.41,0.34,0,0,3.25,1.94,4.07,0.68,0,27.8,10.31,24.41,1815.51,295,1,0,223,10,3,1,282,270,24,0,295,295,0,0,3,9,2,0,0,0,0,4,,4,8,50,4,3,5,1,20,21,19,11,960,3556,41CURITI
998,0.19,410690205040243,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020504,ADMINISTRACAO REGIONAL DA BOA VISTA,410690205032,PILARZINHO,1,0,401,3,0,0,0,0,0,0,1.3,3.59,2.09,8.44,0.65,0,34.42,10.05,22.73,1965.17,154,0,0,112,7,0,0,154,99,55,0,152,154,0,1,4,8,1,0,0,0,0,1,,6,7,24,6,5,3,0,6,11,14,4,553,2906,41CURITI
1004,0.6,410690205040251,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020504,ADMINISTRACAO REGIONAL DA BOA VISTA,410690205032,PILARZINHO,1,0,401,3,1.16,3.1,2.94,1.94,16.28,1.55,0.39,3.68,1.38,12.4,3.88,0,54.26,7.05,46.9,895.34,258,14,8,192,12,3,6,253,23,193,4,257,258,0,2,13,17,10,0,0,0,0,10,,6,15,63,15,10,11,0,25,42,38,16,949,1576,41CURITI
1006,0.41,410690205040241,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020504,ADMINISTRACAO REGIONAL DA BOA VISTA,410690205032,PILARZINHO,1,0,401,3,1.12,0,0,1.68,1.12,0.56,0,3.46,1.68,13.13,2.23,0,32.12,9.18,39.39,1142.13,358,0,0,267,17,4,0,352,141,213,2,358,358,0,2,19,26,8,0,0,0,0,12,,10,4,44,18,13,12,0,31,38,37,35,1237,3042,41CURITI
1008,0.33,410690205040242,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020504,ADMINISTRACAO REGIONAL DA BOA VISTA,410690205032,PILARZINHO,1,0,401,3,0,0,0,0.34,24.83,0.67,0,3.38,2.12,5.7,0.67,0,25.17,10.39,31.54,1743.97,298,1,0,222,16,0,0,297,218,6,2,298,298,0,0,4,13,2,0,0,0,0,2,,5,6,35,7,7,9,1,16,37,24,16,1006,3058,41CURITI
1009,0.33,410690205010261,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205013,BOM RETIRO,1,0,401,3,0,0,0,0.77,0,0,0,3.35,2.46,4.23,0,0,17.31,11.84,15,2711.23,260,6,0,195,18,0,0,258,248,12,0,260,260,0,1,4,6,0,0,0,0,0,0,,4,9,21,4,2,1,0,7,9,14,9,872,2627,41CURITI
1010,0.41,410690205010255,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020501,ADMINISTRACAO REGIONAL DA MATRIZ (R,410690205013,BOM RETIRO,1,0,401,3,0,1.07,0,1.6,2.67,0,0,2.96,1.69,12.03,0.53,0,28.34,10.06,18.18,1977.81,374,0,4,204,12,0,0,368,347,17,0,374,374,0,4,15,26,2,0,0,0,0,9,,4,8,57,8,7,10,0,13,26,27,2,1106,2710,41CURITI
1012,1.02,410690205040129,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020504,ADMINISTRACAO REGIONAL DA BOA VISTA,410690205049,TABOAO,1,0,401,3,0.28,0,1.19,1.7,4.25,0.57,0.28,3.54,1.41,11.9,5.1,0.28,47.03,7.03,45.33,896.98,353,0,0,238,14,1,3,347,44,294,2,352,353,0,0,15,27,18,0,0,0,1,19,,8,25,69,14,7,14,5,31,69,26,29,1250,1230,41CURITI
1013,0.1,410690205040240,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020504,ADMINISTRACAO REGIONAL DA BOA VISTA,410690205032,PILARZINHO,1,0,401,3,0,0,0.58,1.4,2.33,0.47,0,3.54,1.33,15.35,5.58,0,41.86,7.88,40.47,886.64,215,1,0,142,30,0,1,212,100,110,1,215,215,1,1,10,21,12,0,0,0,0,6,,10,14,25,13,2,8,1,12,35,31,8,762,7994,41CURITI
1014,0.14,410690205040252,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020504,ADMINISTRACAO REGIONAL DA BOA VISTA,410690205032,PILARZINHO,1,0,401,3,0,0,2.75,0.48,0,0,0,4.38,1.49,7.25,8.21,0,49.76,7.18,43.48,886.43,207,0,0,173,9,0,5,206,126,81,0,207,207,0,0,3,12,17,0,0,0,0,15,,7,7,47,9,5,5,0,10,44,35,1,907,6519,41CURITI
1016,0.27,410690205040253,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020504,ADMINISTRACAO REGIONAL DA BOA VISTA,410690205032,PILARZINHO,1,0,401,3,0,0,0,0.98,5.54,0.33,0,3.4,1.42,18.24,2.93,0.33,38.44,8.75,46.25,823.07,307,0,0,210,9,0,0,304,180,110,1,307,307,0,5,21,30,9,0,0,0,1,10,,3,14,47,21,7,11,0,26,52,37,27,1043,3911,41CURITI
1017,0.46,410690205040131,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020504,ADMINISTRACAO REGIONAL DA BOA VISTA,410690205049,TABOAO,1,0,401,3,0,0,0.49,3.66,69.92,0,0.41,3.54,1.23,15.04,3.25,0.41,56.91,6.72,46.75,733.8,246,0,0,202,2,0,1,237,69,5,0,245,246,1,1,9,26,8,0,0,1,0,6,,14,20,48,20,5,10,2,24,50,38,1,871,1908,41CURITI
627,0.51,410690205050093,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205059,ORLEANS,1,0,401,3,0,0.38,0,2.69,20.77,0,0,3.38,1.58,13.08,1.15,0,24.62,10.71,19.23,2052.35,260,1,1,114,109,0,0,253,205,1,0,260,260,0,0,9,25,3,0,0,0,0,4,,3,8,29,7,4,6,0,15,16,14,5,878,1724,41CURITI
